"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","timesClicked","keywordsResearched","timesResearched","impressions","campaigns"
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","6 keywords researched a total of 9 times by 6 anonymous users","smartsheet, widen, aem, marketing performance, content hub, workflow automation",,,6,"Jun 7, 2023",,6,9,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 11 times by 8 anonymous users","smartsheet, dam europe, content delivery network, marketing performance",,,8,"Jun 6, 2023",,4,11,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","6 keywords researched a total of 7 times by 4 anonymous users","Informatica, smartsheet, pim, informatica pim, workflow automation, content delivery network",,,4,"Jun 5, 2023",,6,7,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","2 keywords researched a total of 2 times by 2 anonymous users","sitecore, widen",,,2,"Jun 4, 2023",,2,2,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 6 times by 4 anonymous users","widen, content delivery network, workflow automation, content hub",,,4,"Jun 3, 2023",,4,6,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 7 times by 5 anonymous users","smartsheet, content delivery network, marketing performance, digital asset management",,,5,"Jun 2, 2023",,4,7,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 9 times by 7 anonymous users","canto, Informatica, workflow automation, marketing performance, taxonomy",,,7,"Jun 1, 2023",,5,9,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","3 keywords researched a total of 4 times by 4 anonymous users","Informatica, marketing performance, content hub",,,4,"May 31, 2023",,3,4,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 7 times by 6 anonymous users","Informatica, content hub, taxonomy, content intelligence, workflow automation",,,6,"May 30, 2023",,5,7,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 16 times by 6 anonymous users","hyland, Informatica, taxonomy, content hub, marketing performance",,,6,"May 29, 2023",,5,16,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","2 keywords researched a total of 2 times by 2 anonymous users","canto, Informatica",,,2,"May 28, 2023",,2,2,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 keyword researched a total of 2 times by 1 anonymous user","hyland",,,1,"May 27, 2023",,1,2,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 7 times by 4 anonymous users","smartsheet, aem, marketing performance, content hub",,,4,"May 26, 2023",,4,7,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","6 keywords researched a total of 15 times by 8 anonymous users","smartsheet, Informatica, marketing performance, content hub, content delivery network, taxonomy",,,8,"May 25, 2023",,6,15,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","6 keywords researched a total of 9 times by 4 anonymous users","Informatica, aem dam, aem api, aem, hyland, content hub",,,4,"May 24, 2023",,6,9,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 10 times by 6 anonymous users","Informatica, sitecore, taxonomy, content hub, digital asset manager",,,6,"May 23, 2023",,5,10,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 6 times by 5 anonymous users","sitecore, canto, hyland, best dam, digital asset management",,,5,"May 22, 2023",,5,6,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","3 keywords researched a total of 5 times by 3 anonymous users","pim, content hub, marketing performance",,,3,"May 21, 2023",,3,5,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","3 keywords researched a total of 12 times by 4 anonymous users","pim, content hub, marketing performance",,,4,"May 19, 2023",,3,12,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 10 times by 7 anonymous users","hyland, story activation, taxonomy, workflow automation, content delivery network",,,7,"May 18, 2023",,5,10,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 5 times by 5 anonymous users","hyland, taxonomy, workflow automation, marketing performance",,,5,"May 17, 2023",,4,5,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 8 times by 5 anonymous users","pim, hyland, workflow automation, content hub",,,5,"May 16, 2023",,4,8,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"May 15, 2023",,,,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 8 times by 6 anonymous users","hyland, aprimo, workflow automation, taxonomy",,,6,"May 15, 2023",,4,8,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 keyword researched a total of 4 times by 1 anonymous user","taxonomy",,,1,"May 14, 2023",,1,4,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 keyword researched a total of 3 times by 1 anonymous user","hyland",,,1,"May 13, 2023",,1,3,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"May 12, 2023",,,,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","6 keywords researched a total of 9 times by 9 anonymous users","Informatica, widen, workflow automation, marketing performance, taxonomy, content hub",,,9,"May 12, 2023",,6,9,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","7 keywords researched a total of 14 times by 5 anonymous users","hyland, pim, inriver pim, InRiver, taxonomy, content hub, digital asset management",,,5,"May 11, 2023",,7,14,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"May 10, 2023",,,,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/",1,,1,"May 10, 2023",2,,,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 15 times by 7 anonymous users","hyland, widen, taxonomy, content hub",,,7,"May 10, 2023",,4,15,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 15 times by 8 anonymous users","Informatica, hyland, marketing performance, taxonomy",,,8,"May 9, 2023",,4,15,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","6 keywords researched a total of 16 times by 8 anonymous users","hyland, smartsheet, sitecore, Informatica, marketing performance, content hub",,,8,"May 8, 2023",,6,16,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","2 keywords researched a total of 3 times by 2 anonymous users","aem, marketing performance",,,2,"May 7, 2023",,2,3,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 keyword researched a total of 4 times by 1 anonymous user","hyland",,,1,"May 6, 2023",,1,4,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 9 times by 6 anonymous users","Informatica, brand integrity, taxonomy, content hub, digital asset management",,,6,"May 5, 2023",,5,9,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 22 times by 7 anonymous users","widen, hyland, marketing performance, best dam",,,7,"May 4, 2023",,4,22,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","8 keywords researched a total of 16 times by 9 anonymous users","hyland, canto, Informatica, aem, sitecore, digital asset manager, content hub, marketing performance",,,9,"May 3, 2023",,8,16,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"May 2, 2023",,,,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","9 keywords researched a total of 13 times by 8 anonymous users","hyland, canto, sitecore, Informatica, content hub, workflow automation, digital asset manager, digital asset management, marketing performance",,,8,"May 2, 2023",,9,13,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","3 keywords researched a total of 9 times by 3 anonymous users","hyland, content hub, taxonomy",,,3,"May 1, 2023",,3,9,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","2 keywords researched a total of 3 times by 3 anonymous users","content hub, marketing performance",,,3,"Apr 30, 2023",,2,3,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","2 keywords researched a total of 2 times by 2 anonymous users","hyland, marketing performance",,,2,"Apr 29, 2023",,2,2,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","6 keywords researched a total of 10 times by 7 anonymous users","opentext, widen, content hub, workflow automation, content intelligence, marketing performance",,,7,"Apr 28, 2023",,6,10,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 keyword researched a total of 1 time by 1 anonymous user","workflow automation",,,1,"Apr 27, 2023",,1,1,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","2 keywords researched a total of 2 times by 2 anonymous users","Informatica, sitecore",,,2,"Apr 26, 2023",,2,2,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,1,1,"Apr 25, 2023",,,,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 page clicked a total of 1 time by 1 Anonymous user","https://tenovos.com/",1,,1,"Apr 25, 2023",1,,,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 17 times by 7 anonymous users","widen, sitecore, canto, marketing performance, taxonomy",,,7,"Apr 25, 2023",,5,17,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","3 keywords researched a total of 8 times by 3 anonymous users","informatica tutorials, Informatica, marketing performance",,,3,"Apr 24, 2023",,3,8,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 5 times by 3 anonymous users","Informatica, widen, taxonomy, marketing performance",,,3,"Apr 21, 2023",,4,5,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 36 times by 8 anonymous users","Informatica, workflow automation, taxonomy, content hub, marketing performance",,,8,"Apr 20, 2023",,5,36,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 6 times by 4 anonymous users","Informatica, digital asset management, marketing performance, taxonomy",,,4,"Apr 19, 2023",,4,6,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","7 keywords researched a total of 19 times by 9 anonymous users","dam new york, hyland, smartsheet, taxonomy, marketing performance, content hub, digital asset management",,,9,"Apr 18, 2023",,7,19,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 keyword researched a total of 1 time by 1 anonymous user","digital asset management",,,1,"Apr 17, 2023",,1,1,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 keyword researched a total of 1 time by 1 anonymous user","canto",,,1,"Apr 16, 2023",,1,1,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","2 keywords researched a total of 3 times by 2 anonymous users","widen, taxonomy",,,2,"Apr 15, 2023",,2,3,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","3 keywords researched a total of 5 times by 4 anonymous users","workflow automation, digital asset management, managing digital assets",,,4,"Apr 14, 2023",,3,5,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","2 keywords researched a total of 5 times by 2 anonymous users","smartsheet, digital asset management",,,2,"Apr 13, 2023",,2,5,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 11 times by 5 anonymous users","canto, smartsheet, Informatica, content hub, workflow automation",,,5,"Apr 12, 2023",,5,11,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 12 times by 6 anonymous users","smartsheet, hyland, opentext, content hub, marketing performance",,,6,"Apr 11, 2023",,5,12,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 13 times by 5 anonymous users","hyland, Informatica, taxonomy, content hub, workflow automation",,,5,"Apr 10, 2023",,5,13,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","3 keywords researched a total of 5 times by 3 anonymous users","smartsheet, widen, marketing performance",,,3,"Apr 9, 2023",,3,5,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 10 times by 6 anonymous users","canto, Informatica, widen, content hub",,,6,"Apr 7, 2023",,4,10,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","3 keywords researched a total of 10 times by 6 anonymous users","widen, hyland, taxonomy",,,6,"Apr 6, 2023",,3,10,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","3 keywords researched a total of 11 times by 5 anonymous users","hyland, widen, Informatica",,,5,"Apr 5, 2023",,3,11,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 16 times by 13 anonymous users","hyland, canto, Informatica, content hub",,,13,"Apr 4, 2023",,4,16,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","5 keywords researched a total of 15 times by 10 anonymous users","hyland, aem, Informatica, taxonomy, content hub",,,10,"Apr 3, 2023",,5,15,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","3 keywords researched a total of 3 times by 3 anonymous users","hyland, marketing performance, content hub",,,3,"Apr 2, 2023",,3,3,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","1 keyword researched a total of 7 times by 4 anonymous users","content hub",,,4,"Apr 1, 2023",,1,7,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","8 keywords researched a total of 14 times by 8 anonymous users","canto, Informatica, taxonomy, marketing workflow automation, workflow automation, forrester wave, marketing performance, content hub",,,8,"Mar 31, 2023",,8,14,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","6 keywords researched a total of 10 times by 6 anonymous users","smartsheet, sitecore, Informatica, workflow automation, marketing performance, taxonomy",,,6,"Mar 30, 2023",,6,10,,
"/discover/account/detail/5983ab9aa479854/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","PricewaterhouseCoopers","United States - pwc.com","4 keywords researched a total of 6 times by 5 anonymous users","Informatica, sitecore, product information management, content intelligence",,,5,"Mar 29, 2023",,4,6,,
